MarketingSegments,MarketingSegments2,MarketingSegments3,CalendarDateColumn,Leads,Temp
B,a,x,2020-06-21,334.6744841896,2021-12-22T04:41:27.012024Z
B,a,x,2020-06-22,301.492570061237,2021-12-22T04:41:27.012024Z
B,a,x,2020-06-23,312.548758648336,2021-12-22T04:41:27.012024Z
B,a,x,2020-06-24,224.966692086309,2021-12-22T04:41:27.012024Z
B,a,x,2020-06-25,316.909459512681,2021-12-22T04:41:27.012024Z
B,a,x,2020-06-26,190.356398187578,2021-12-22T04:41:27.012024Z
B,a,x,2020-06-27,455.485111754388,2021-12-22T04:41:27.012024Z
B,a,x,2020-06-28,494.249234348536,2021-12-22T04:41:27.012024Z
B,a,x,2020-06-29,197.544877044857,2021-12-22T04:41:27.012024Z
B,a,x,2020-06-30,343.656769860536,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-01,366.627331916243,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-02,326.393802464008,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-03,220.115961693227,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-04,160.00226251781,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-05,430.609071440995,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-06,461.017304193229,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-07,153.793836478144,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-08,149.2387088947,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-09,249.36128789559,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-10,355.321139935404,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-11,240.704783611,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-12,485.757671296597,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-13,325.560229830444,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-14,242.11912592873,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-15,377.337087783963,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-16,211.488802544773,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-17,166.923447605222,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-18,330.146224517375,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-19,239.384598098695,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-20,343.421496450901,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-21,217.47477427125,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-22,258.879959955812,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-23,208.192718494684,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-24,140.242387540638,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-25,462.12091287598,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-26,115.944481361657,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-27,366.874241549522,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-28,172.706265933812,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-29,266.248621232808,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-30,215.325298905373,2021-12-22T04:41:27.012024Z
B,a,x,2020-07-31,133.623737562448,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-01,450.355766527355,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-02,405.201390665025,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-03,317.995614185929,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-04,427.448593918234,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-05,489.702567178756,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-06,196.069703716785,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-07,448.992810584605,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-08,252.578291296959,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-09,498.873778153211,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-10,104.533131141216,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-11,110.141429118812,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-12,385.143004264683,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-13,203.646017424762,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-14,212.419608607888,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-15,225.074659660459,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-16,485.797952488065,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-17,192.706946656108,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-18,165.93049550429,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-19,314.733637031168,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-20,298.721792455763,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-21,477.320844307542,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-22,216.40070527792,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-23,462.236458435655,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-24,218.11088938266,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-25,439.127615466714,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-26,273.063030652702,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-27,157.173769827932,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-28,176.276586484164,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-29,484.446074441075,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-30,404.81981113553,2021-12-22T04:41:27.012024Z
B,a,x,2020-08-31,258.13316097483,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-01,189.69938736409,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-02,160.358113143593,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-03,450.110557302833,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-04,115.438182093203,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-05,446.152445767075,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-06,409.281020518392,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-07,201.616444811225,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-08,145.596957672387,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-09,471.867919433862,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-10,358.220363967121,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-11,451.850830670446,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-12,181.648786365986,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-13,208.251037914306,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-14,325.794351380318,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-15,236.870780494064,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-16,385.983566753566,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-17,162.962181586772,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-18,240.85132824257,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-19,408.307618554682,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-20,167.347833048552,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-21,272.556230705231,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-22,109.220626670867,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-23,285.629039164633,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-24,131.470748502761,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-25,425.613006297499,2021-12-22T04:41:27.012024Z
B,a,x,2020-09-26,467.345189116895,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-01,228.704347833991,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-02,115.609135758132,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-03,379.292210005224,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-04,166.450221650302,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-05,462.090616393834,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-06,224.516546539962,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-07,185.862428322434,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-08,275.581856723875,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-09,448.587991390377,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-10,150.312810856849,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-11,118.340866919607,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-12,169.406942091882,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-13,285.13063872233,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-14,260.6704226695,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-15,408.654463291168,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-16,351.184285338968,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-17,418.547635059804,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-18,488.67116374895,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-19,169.596247468144,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-20,220.306847244501,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-21,226.347479317337,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-22,197.743909060955,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-23,206.527967657894,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-24,182.273227535188,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-25,441.489920206368,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-26,250.917781330645,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-27,299.326178431511,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-28,287.03862093389,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-29,365.636064298451,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-30,366.247645765543,2021-12-22T04:41:27.012024Z
B,b,y,2018-01-31,122.479039058089,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-01,468.853669241071,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-02,438.023130223155,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-03,327.164536900818,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-04,466.83713933453,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-05,263.779781199992,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-06,211.946676112711,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-07,492.994041834027,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-08,431.721581425518,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-09,469.882979057729,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-10,479.531047865748,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-11,198.917523771524,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-12,201.720530539751,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-13,111.467550136149,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-14,424.97954107821,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-15,185.632875934243,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-16,352.856852766126,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-17,319.141949061304,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-18,486.336086411029,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-19,396.616056468338,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-20,216.669392865151,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-21,320.308164972812,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-22,263.225660566241,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-23,106.186130736023,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-24,260.580350924283,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-25,332.838921155781,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-26,124.396490771323,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-27,157.312566414475,2021-12-22T04:41:27.012024Z
B,b,y,2018-02-28,497.753873094916,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-01,137.672269251198,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-02,284.639609325677,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-03,224.929910432547,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-04,185.115328244865,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-05,149.42519236356,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-06,468.86731768027,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-07,449.751592427492,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-08,292.812986206263,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-09,210.622486378998,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-10,317.087654490024,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-11,131.604909803718,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-12,281.512700207531,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-13,332.780826836824,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-14,329.407294560224,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-15,191.435021534562,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-16,242.506839893758,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-17,142.614977341145,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-18,383.622894342989,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-19,307.610366307199,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-20,444.573226664215,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-21,492.236500326544,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-22,493.287548236549,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-23,430.367007944733,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-24,260.564292129129,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-25,104.327003937215,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-26,356.952925771475,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-27,319.344513211399,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-28,344.983196724206,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-29,116.314586345106,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-30,417.570513486862,2021-12-22T04:41:27.012024Z
B,b,y,2018-03-31,472.161595802754,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-01,265.457261167467,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-02,324.684743676335,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-03,294.243550859392,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-04,139.200418349355,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-05,479.873806703836,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-06,369.557834230363,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-07,253.143271617591,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-08,462.256780359894,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-09,253.608857467771,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-10,369.254918023944,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-11,279.245468601584,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-12,191.744986828417,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-13,129.051427077502,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-14,284.72442086786,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-15,352.295187581331,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-16,422.358840703964,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-17,251.545534841716,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-18,147.201661020517,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-19,131.725448835641,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-20,462.998320534825,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-21,126.540890242904,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-22,214.9822098203,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-23,290.771434083581,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-24,165.565145853907,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-25,210.411135293543,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-26,409.277318883687,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-27,387.842372991145,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-28,158.087044209242,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-29,410.032345540822,2021-12-22T04:41:27.012024Z
B,b,y,2018-04-30,366.594264656305,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-01,124.323341343552,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-02,257.245903927833,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-03,181.318715959787,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-04,414.678765460849,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-05,100.431645475328,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-06,434.686277713627,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-07,404.776044655591,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-08,308.65279911086,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-09,302.127985935658,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-10,121.215497516096,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-11,401.368500292301,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-12,488.869739510119,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-13,141.070478409529,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-14,118.333272170275,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-15,186.802960839123,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-16,269.895480852574,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-17,388.958949968219,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-18,495.864141732454,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-19,194.646559469402,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-20,237.179435603321,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-21,473.703609686345,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-22,488.064057193697,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-23,438.571159914136,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-24,216.571603156626,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-25,398.673707805574,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-26,481.019193399698,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-27,161.401064973325,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-28,327.806351240724,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-29,392.972034867853,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-30,269.571812450886,2021-12-22T04:41:27.012024Z
B,b,y,2018-05-31,488.377378229052,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-01,238.214866165072,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-02,298.421525582671,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-03,191.471997182816,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-04,425.211851485074,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-05,478.88564048335,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-06,121.468884684145,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-07,274.581315461546,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-08,371.023385692388,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-09,369.249184150249,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-10,273.438631929457,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-11,386.173309385777,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-12,180.157013423741,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-13,318.309282697737,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-14,136.168690025806,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-15,228.887219913304,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-16,433.717139344662,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-17,386.209713295102,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-18,104.068967606872,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-19,155.333428177983,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-20,207.642090599984,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-21,212.530184537172,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-22,234.068664722145,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-23,409.10002104938,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-24,172.880059387535,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-25,438.560840208083,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-26,184.450353402644,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-27,115.08656879887,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-28,415.337370242924,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-29,468.092761281878,2021-12-22T04:41:27.012024Z
B,b,y,2018-06-30,147.057436592877,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-01,264.579762052745,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-02,110.884680878371,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-03,407.004278805107,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-04,413.379495032132,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-05,364.511204697192,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-06,392.865892034024,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-07,220.719780866057,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-08,404.504300747067,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-09,306.299371272326,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-10,312.094262149185,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-11,275.400788523257,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-12,474.167485162616,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-13,490.547983907163,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-14,290.004209522158,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-15,107.327654957771,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-16,439.20130757615,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-17,303.583286143839,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-18,321.675144601613,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-19,171.500920969993,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-20,325.576987955719,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-21,124.088521208614,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-22,396.95903910324,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-23,198.09957453981,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-24,196.754439827055,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-25,319.743363838643,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-26,212.487633619457,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-27,373.90269972384,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-28,299.278787057847,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-29,475.713843014091,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-30,218.366076052189,2021-12-22T04:41:27.012024Z
B,b,y,2018-07-31,203.054833505303,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-01,496.732016839087,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-02,134.277922287583,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-03,128.072993829846,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-04,478.078644908965,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-05,400.927601568401,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-06,182.629355508834,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-07,227.119846362621,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-08,312.885375600308,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-09,462.545333895832,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-10,269.830393232405,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-11,130.419118143618,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-12,307.937788870186,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-13,464.002690184861,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-14,187.01601093635,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-15,465.868890844286,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-16,199.418882559985,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-17,195.521991420537,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-18,370.066033583134,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-19,333.900930080563,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-20,106.233737058938,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-21,415.591578371823,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-22,488.279904890806,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-23,360.719315335155,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-24,371.853989735246,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-25,119.430704973638,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-26,225.687571242452,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-27,245.547924283892,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-28,408.546512015164,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-29,330.466269981116,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-30,291.176158841699,2021-12-22T04:41:27.012024Z
B,b,y,2018-08-31,322.639264632016,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-01,116.611184179783,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-02,339.551421906799,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-03,216.038335487247,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-04,350.47850003466,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-05,193.34256304428,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-06,313.548067957163,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-07,271.354631148279,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-08,378.600327018648,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-09,467.475304845721,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-10,154.645378701389,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-11,148.049925453961,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-12,281.028481200337,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-13,165.987055096775,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-14,155.037076678127,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-15,331.569834705442,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-16,363.169584143907,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-17,157.145108655095,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-18,273.840349819511,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-19,124.499184172601,2021-12-22T04:41:27.012024Z
B,b,y,2018-09-20,372.677240148187,2021-12-22T04:41:27.012024Z
